Date,Open,High,Low,Close,Adj Close,Volume
2022-06-09,749.000000,759.200012,742.299988,754.400024,741.179260,882672
2022-06-10,750.000000,771.400024,747.049988,756.599976,743.340637,3230970
2022-06-13,752.000000,754.150024,726.000000,735.950012,723.052551,1455794
2022-06-14,734.000000,749.000000,731.650024,735.849976,722.954285,1209734
2022-06-15,739.000000,746.450012,732.500000,737.750000,724.821045,842942
2022-06-16,748.750000,748.750000,719.049988,724.950012,712.245300,1060953
2022-06-17,723.049988,728.500000,708.799988,711.650024,699.178406,1329315
2022-06-20,718.450012,722.750000,705.000000,716.849976,704.287231,1028878
2022-06-21,720.000000,733.000000,720.000000,727.250000,714.505005,816577
2022-06-22,727.000000,727.000000,707.000000,708.950012,696.525757,1190195
2022-06-23,710.000000,719.700012,706.750000,718.450012,705.859253,714841
2022-06-24,722.000000,735.000000,720.099976,729.000000,716.224365,1013159
2022-06-27,735.099976,737.099976,724.500000,729.400024,716.617371,695465
2022-06-28,730.000000,740.000000,722.099976,736.849976,723.936768,878300
2022-06-29,730.049988,743.799988,716.000000,720.000000,707.382080,1741451
2022-06-30,722.000000,722.000000,703.099976,706.349976,693.971252,2030048
2022-07-01,700.000000,722.950012,697.000000,719.549988,706.939941,954981
2022-07-04,723.000000,731.849976,714.549988,730.150024,717.354248,1281683
2022-07-05,732.000000,739.250000,726.099976,729.049988,716.273438,1367769
2022-07-06,721.250000,751.849976,721.250000,749.950012,736.807251,1351519
2022-07-07,753.000000,759.599976,750.000000,754.849976,741.621338,2064199
2022-07-08,756.500000,764.349976,755.049988,761.400024,748.056580,1456394
2022-07-11,761.549988,770.000000,758.400024,765.900024,752.477722,1287117
2022-07-12,760.000000,762.000000,752.150024,756.450012,743.193298,609080
2022-07-13,758.000000,768.000000,757.000000,762.549988,749.186340,697646
2022-07-14,765.000000,778.799988,759.299988,765.849976,752.428528,1697611
2022-07-15,766.250000,792.650024,766.250000,790.549988,776.695679,3002946
2022-07-18,797.799988,797.950012,787.799988,794.349976,780.429077,1335985
2022-07-19,790.900024,793.349976,784.200012,787.250000,773.453491,1184051
2022-07-20,791.000000,801.200012,787.500000,795.000000,781.067688,1173216
2022-07-21,795.000000,820.650024,793.349976,818.299988,803.959351,2245980
2022-07-22,818.299988,824.000000,801.150024,804.049988,789.959106,1746104
2022-07-25,804.049988,813.799988,801.250000,807.950012,793.790771,940240
2022-07-26,805.900024,809.700012,788.250000,790.849976,776.990417,1146412
2022-07-27,790.000000,803.700012,787.049988,801.599976,787.552063,1056918
2022-07-28,804.000000,809.900024,798.599976,806.599976,792.464417,1192580
2022-07-29,809.000000,814.700012,803.799988,811.650024,797.425903,867439
2022-08-01,812.000000,814.500000,799.450012,811.099976,796.885498,1269287
2022-08-02,813.000000,826.000000,806.250000,811.599976,797.376770,2161684
2022-08-03,811.599976,815.400024,801.549988,812.750000,798.506653,908414
2022-08-04,792.299988,798.000000,781.099976,789.250000,775.418457,15358133
2022-08-05,785.049988,793.400024,782.099976,784.799988,771.046448,2109882
2022-08-08,781.500000,793.900024,781.000000,788.700012,774.878113,947150
2022-08-10,788.700012,793.700012,786.349976,790.549988,776.695679,1185175
2022-08-11,794.549988,798.549988,771.599976,773.450012,759.895386,3371339
2022-08-12,773.450012,775.900024,760.549988,763.450012,750.070679,2257305
2022-08-16,767.299988,780.599976,765.299988,779.500000,765.839355,1804736
2022-08-17,780.500000,796.549988,780.500000,793.500000,779.593994,3021532
2022-08-18,793.000000,813.799988,791.000000,807.849976,793.692505,3191360
2022-08-19,807.150024,809.500000,784.099976,786.950012,773.158813,1767351
2022-08-22,785.900024,796.950012,780.099976,793.950012,780.036133,2166778
2022-08-23,791.900024,811.650024,787.000000,809.349976,795.166199,1890327
2022-08-24,805.000000,813.000000,798.500000,805.700012,791.580200,1355374
2022-08-25,808.000000,811.900024,797.500000,801.849976,787.797668,1267482
2022-08-26,805.900024,810.799988,798.799988,801.950012,787.895935,1254230
2022-08-29,790.000000,816.700012,783.849976,806.150024,792.022339,2181301
2022-08-30,809.000000,813.950012,806.299988,809.650024,795.460999,2692962
2022-09-01,809.650024,842.000000,806.000000,838.400024,823.707153,6228307
2022-09-02,845.000000,847.000000,830.700012,833.700012,819.089478,1885440
2022-09-05,834.000000,841.150024,829.049988,837.450012,822.773804,1553679
2022-09-06,841.650024,845.799988,816.000000,818.250000,803.910278,2620566
2022-09-07,815.000000,827.500000,814.049988,825.099976,810.640198,1321905
2022-09-08,829.250000,831.599976,815.000000,819.099976,804.745361,1094898
2022-09-09,827.000000,827.000000,813.150024,816.299988,801.994385,884012
2022-09-12,820.400024,831.000000,820.400024,825.500000,811.033203,1300582
2022-09-13,829.950012,852.000000,829.700012,849.000000,834.121338,3310733
2022-09-14,842.900024,861.150024,838.549988,840.250000,825.524658,3818926
2022-09-15,844.500000,848.000000,830.200012,837.400024,822.724670,1697675
2022-09-16,839.700012,839.700012,791.200012,795.200012,781.264221,4786431
2022-09-19,799.200012,802.200012,787.349976,793.000000,779.102783,1707558
2022-09-20,797.000000,812.900024,795.950012,804.200012,790.106506,1547208
2022-09-21,804.200012,811.000000,798.099976,804.200012,790.106506,1082534
2022-09-22,800.549988,807.750000,788.000000,803.200012,789.124023,1255234
2022-09-23,803.000000,806.299988,779.500000,781.549988,767.853394,1229421
2022-09-26,779.000000,785.950012,762.000000,780.849976,767.165649,1431943
2022-09-27,784.799988,801.400024,781.049988,797.849976,783.867737,1830866
2022-09-28,795.950012,804.200012,790.049988,793.650024,779.741394,1415083
2022-09-29,797.650024,803.700012,790.299988,792.599976,778.709717,1136839
2022-09-30,791.000000,806.000000,787.000000,802.849976,788.780090,1436359
2022-10-03,802.849976,804.799988,776.000000,777.950012,764.316528,1652675
2022-10-04,786.750000,792.450012,781.200012,785.150024,771.390320,1238967
2022-10-06,790.000000,799.599976,784.099976,794.299988,780.380005,2067042
2022-10-07,787.900024,793.900024,779.049988,780.900024,767.214844,1053907
2022-10-10,769.250000,775.049988,755.000000,757.150024,743.881042,2334168
2022-10-11,758.000000,759.849976,740.250000,742.599976,729.585938,1956824
2022-10-12,745.500000,759.000000,738.799988,757.349976,744.077454,1372962
2022-10-13,754.950012,760.200012,749.150024,757.400024,744.126648,1198492
2022-10-14,768.950012,768.950012,760.000000,761.250000,747.909180,1278730
2022-10-17,761.250000,771.950012,757.299988,763.150024,749.775940,940646
2022-10-18,767.000000,776.000000,763.549988,774.349976,760.779602,1361691
2022-10-19,774.450012,777.000000,761.099976,764.549988,751.151306,1115277
2022-10-20,761.549988,772.000000,755.500000,770.700012,757.193604,955562
2022-10-21,773.000000,780.849976,755.049988,761.650024,748.302185,1692279
2022-10-24,770.000000,776.000000,764.849976,770.950012,757.439209,292558
2022-10-25,770.000000,776.799988,764.650024,766.950012,753.509277,871995
2022-10-27,774.750000,779.500000,759.599976,770.049988,756.554932,1692389
2022-10-28,773.450012,773.450012,759.500000,761.349976,748.007446,1598314
2022-10-31,765.200012,772.450012,761.900024,770.150024,756.653259,997865
2022-11-01,773.000000,784.500000,767.400024,774.849976,761.270813,1893673
2022-11-02,776.000000,778.200012,764.700012,768.049988,754.589966,1073726
2022-11-03,768.049988,770.000000,756.650024,762.750000,749.382874,1573795
2022-11-04,761.000000,767.000000,759.200012,764.299988,750.905701,940199
2022-11-07,768.150024,776.450012,764.299988,772.150024,758.618164,1004208
2022-11-09,778.500000,781.799988,765.849976,770.150024,756.653259,1256533
2022-11-10,770.000000,771.700012,762.049988,768.700012,755.228638,839329
2022-11-11,772.549988,779.849976,770.049988,773.200012,759.649719,921004
2022-11-14,773.349976,775.000000,766.500000,767.750000,754.295227,708750
2022-11-15,767.750000,774.000000,763.500000,772.750000,759.207642,756436
2022-11-16,772.750000,774.200012,764.799988,769.549988,756.063721,1071710
2022-11-17,766.000000,789.450012,766.000000,786.000000,772.225464,2944879
2022-11-18,789.349976,793.000000,769.250000,775.700012,762.105957,1417103
